run_id,timestamp,model_key,model_name,params_json,cv_f1_up_mean,cv_f1_up_std,cv_f1_up_folds_json,cv_precision_up_mean,cv_precision_up_std,cv_recall_up_mean,cv_recall_up_std,cv_precision_up_folds_json,cv_recall_up_folds_json,cv_fold_ranges_json,decision_threshold,train_seconds,dataset_fingerprint,content_fingerprint,policy_version,status,note
LR_20260709_081801,2026-07-09T08:18:10,logistic_regression,Logistic Regression,"{""C"": 21.962263425637, ""solver"": ""liblinear""}",0.5476887762191528,0.02179196208548148,"[0.5722547501615004, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180823102771401]",,,,,,,,0.3295563965351122,8.799,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_081811,2026-07-09T08:18:20,logistic_regression,Logistic Regression,"{""C"": 0.011683809856, ""solver"": ""liblinear""}",0.5479577715400477,0.02152959474930243,"[0.5720345963756178, 0.5408741760717617, 0.5736950327220349, 0.5340889389736477, 0.5190961135571763]",,,,,,,,0.35371744522345394,9.551,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_081823,2026-07-09T08:18:27,logistic_regression,Logistic Regression,"{""C"": 3.11255e-06, ""solver"": ""liblinear""}",0.548273143281848,0.022718943442288225,"[0.5723809719173727, 0.5408441259063665, 0.5753480711589414, 0.5376685337172522, 0.5151240137093072]",,,,,,,,0.4258361043295139,4.12,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_081828,2026-07-09T08:18:40,logistic_regression,Logistic Regression,"{""C"": 10000.0, ""solver"": ""liblinear""}",0.5476887517755894,0.02178907805347874,"[0.5722488823264017, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180880558944216]",,,,,,,,0.32943928491483165,12.492,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_081841,2026-07-09T08:18:44,logistic_regression,Logistic Regression,"{""C"": 1.729009e-06, ""solver"": ""liblinear""}",0.5482763917387475,0.022711974439684316,"[0.572363360375791, 0.5408497930528632, 0.5753539569522874, 0.5376798343789737, 0.5151350139338223]",,,,,,,,0.4501724241366924,2.989,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_081845,2026-07-09T08:18:47,logistic_regression,Logistic Regression,"{""C"": 0.000102332248, ""solver"": ""lbfgs""}",0.5484284076853687,0.021827378386411234,"[0.572254987435253, 0.5408056335666681, 0.5753141288875689, 0.5341349883630722, 0.5196323001742815]",,,,,,,,0.3437687094930114,1.852,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_081848,2026-07-09T08:18:51,logistic_regression,Logistic Regression,"{""C"": 747.46694196602, ""solver"": ""lbfgs""}",0.5475400154751888,0.021802900015117463,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181216094784837]",,,,,,,,0.3387979636840258,2.831,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_081852,2026-07-09T08:18:56,logistic_regression,Logistic Regression,"{""C"": 0.000134946835, ""solver"": ""liblinear""}",0.5482401752283173,0.02168917626765941,"[0.5722403429954663, 0.5408226355776788, 0.574537518187487, 0.5342223754227977, 0.5193780039581566]",,,,,,,,0.352058542285263,4.361,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_081857,2026-07-09T08:18:59,logistic_regression,Logistic Regression,"{""C"": 1.008683e-05, ""solver"": ""lbfgs""}",0.5481932812823294,0.022779087376563454,"[0.5724369299586544, 0.5408441259063665, 0.5753539569522874, 0.5372232341205083, 0.5151081594738304]",,,,,,,,0.37417246692761225,1.681,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_081900,2026-07-09T08:19:09,logistic_regression,Logistic Regression,"{""C"": 888.558155468944, ""solver"": ""liblinear""}",0.5476887517755894,0.02178907805347874,"[0.5722488823264017, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180880558944216]",,,,,,,,0.32940622084787347,8.859,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_081910,2026-07-09T08:19:11,logistic_regression,Logistic Regression,"{""C"": 1.4755747e-05, ""solver"": ""lbfgs""}",0.5481337767941616,0.02276377735437449,"[0.5724016947587636, 0.5408611277021576, 0.5752190647776595, 0.5371380435927134, 0.5150489531395138]",,,,,,,,0.3620670743075645,1.549,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_081912,2026-07-09T08:19:20,logistic_regression,Logistic Regression,"{""C"": 0.441118929291, ""solver"": ""liblinear""}",0.5476912198096968,0.021784106791912103,"[0.5722533851116727, 0.5408430628628922, 0.5733326358738295, 0.5339258616952092, 0.5181011535048802]",,,,,,,,0.3491296526514821,8.023,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_081921,2026-07-09T08:19:29,logistic_regression,Logistic Regression,"{""C"": 9331.73619775004, ""solver"": ""liblinear""}",0.5476876026521331,0.021790639215278827,"[0.5722488823264017, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180823102771401]",,,,,,,,0.3293782884791863,8.197,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_081930,2026-07-09T08:19:38,logistic_regression,Logistic Regression,"{""C"": 0.03076877016, ""solver"": ""liblinear""}",0.5480898561115656,0.02140686131116937,"[0.5719377034320794, 0.5408430628628922, 0.5739124996090941, 0.5340661484926339, 0.5196898661611288]",,,,,,,,0.3582790000669026,7.547,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_081939,2026-07-09T08:19:50,logistic_regression,Logistic Regression,"{""C"": 215.236610960694, ""solver"": ""liblinear""}",0.5476887517755894,0.02178907805347874,"[0.5722488823264017, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180880558944216]",,,,,,,,0.32944883533548225,11.268,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_081952,2026-07-09T08:19:53,logistic_regression,Logistic Regression,"{""C"": 2.2932e-08, ""solver"": ""lbfgs""}",0.5482546756640864,0.022697044884073488,"[0.5723398800061535, 0.5408497930528632, 0.5753539569522874, 0.5375038151067704, 0.5152259332023575]",,,,,,,,0.4991173509925896,1.804,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_081955,2026-07-09T08:20:06,logistic_regression,Logistic Regression,"{""C"": 0.456640543234, ""solver"": ""liblinear""}",0.5476864092091411,0.02178479631389841,"[0.5722416272858023, 0.5408430628628922, 0.5733326358738295, 0.5339258616952092, 0.5180888583279728]",,,,,,,,0.34908393125631126,10.979,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082008,2026-07-09T08:20:19,logistic_regression,Logistic Regression,"{""C"": 38.192445875651, ""solver"": ""liblinear""}",0.5476887517755894,0.02178907805347874,"[0.5722488823264017, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180880558944216]",,,,,,,,0.32950788380562235,11.832,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082021,2026-07-09T08:20:26,logistic_regression,Logistic Regression,"{""C"": 0.020318182462, ""solver"": ""lbfgs""}",0.5480296633085942,0.021444906368953787,"[0.5720726748674662, 0.5408741760717617, 0.5737957771432145, 0.5336524340494969, 0.5197532544110309]",,,,,,,,0.3554991941607934,4.873,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082028,2026-07-09T08:20:30,logistic_regression,Logistic Regression,"{""C"": 1.505643e-06, ""solver"": ""lbfgs""}",0.548277643371417,0.02270590729736074,"[0.5723574901027672, 0.5408441259063665, 0.5753539569522874, 0.5376798343789737, 0.5151528095166905]",,,,,,,,0.45507330071895585,2.482,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082032,2026-07-09T08:20:36,logistic_regression,Logistic Regression,"{""C"": 5.0802e-08, ""solver"": ""liblinear""}",0.5482515049330698,0.02270165934904565,"[0.5723398800061535, 0.5408497930528632, 0.5753539569522874, 0.5375038151067704, 0.5152100795472746]",,,,,,,,0.4980581248516308,3.244,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082037,2026-07-09T08:20:45,logistic_regression,Logistic Regression,"{""C"": 0.002299863854, ""solver"": ""liblinear""}",0.5478255937835979,0.02186089985729749,"[0.5721847782599329, 0.5408401705908857, 0.5737723738454313, 0.5344042144353045, 0.5179264317864349]",,,,,,,,0.33611782560187087,7.575,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082046,2026-07-09T08:20:58,logistic_regression,Logistic Regression,"{""C"": 93.856765183879, ""solver"": ""liblinear""}",0.5476876026521331,0.021790639215278827,"[0.5722488823264017, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180823102771401]",,,,,,,,0.3294611979640277,11.613,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082059,2026-07-09T08:21:09,logistic_regression,Logistic Regression,"{""C"": 0.014883870917, ""solver"": ""liblinear""}",0.5480294472276814,0.021430532179636547,"[0.5720815788660908, 0.540827125179434, 0.5736743215031316, 0.5340416305290546, 0.5195225800606966]",,,,,,,,0.3502649870570984,9.25,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082110,2026-07-09T08:21:19,logistic_regression,Logistic Regression,"{""C"": 0.291293244615, ""solver"": ""liblinear""}",0.5476823787063148,0.021786942857555648,"[0.572221080747894, 0.5408583556044647, 0.5733415631832781, 0.5339200745710538, 0.5180708194248833]",,,,,,,,0.34906601878717713,9.317,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082120,2026-07-09T08:21:24,logistic_regression,Logistic Regression,"{""C"": 0.199124136217, ""solver"": ""lbfgs""}",0.5475085121399136,0.02182467518011067,"[0.5722111094014464, 0.5408526871803471, 0.573177506419999, 0.5331550450470198, 0.5181462126507561]",,,,,,,,0.34118577866973504,3.612,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082125,2026-07-09T08:21:28,logistic_regression,Logistic Regression,"{""C"": 0.000968797013, ""solver"": ""lbfgs""}",0.5483069855078724,0.021552242495975277,"[0.5721582342745203, 0.5408288363807827, 0.5745158719480009, 0.5342330730153916, 0.5197989119206666]",,,,,,,,0.336071309119517,2.788,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082129,2026-07-09T08:21:30,logistic_regression,Logistic Regression,"{""C"": 4.5796e-08, ""solver"": ""lbfgs""}",0.5482515049330698,0.02270165934904565,"[0.5723398800061535, 0.5408497930528632, 0.5753539569522874, 0.5375038151067704, 0.5152100795472746]",,,,,,,,0.4982459560077854,1.445,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082131,2026-07-09T08:21:35,logistic_regression,Logistic Regression,"{""C"": 8126.197236907803, ""solver"": ""lbfgs""}",0.5475400154751888,0.021802900015117463,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181216094784837]",,,,,,,,0.33879482671732564,3.803,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082137,2026-07-09T08:21:39,logistic_regression,Logistic Regression,"{""C"": 1.852827e-06, ""solver"": ""liblinear""}",0.5482775658174355,0.022713219684927635,"[0.5723692307692307, 0.5408497930528632, 0.5753539569522874, 0.5376798343789737, 0.5151350139338223]",,,,,,,,0.44761424917764503,2.953,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082141,2026-07-09T08:21:44,logistic_regression,Logistic Regression,"{""C"": 137.300490934721, ""solver"": ""lbfgs""}",0.5475400154751888,0.021802900015117463,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181216094784837]",,,,,,,,0.33881334032854166,3.311,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082145,2026-07-09T08:21:49,logistic_regression,Logistic Regression,"{""C"": 2.0852059e-05, ""solver"": ""liblinear""}",0.548120723622657,0.022750579740934022,"[0.5723695009848982, 0.5408073440643864, 0.5752134477181057, 0.537133951793781, 0.5150793735521132]",,,,,,,,0.3500741929112911,4.086,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082151,2026-07-09T08:21:54,logistic_regression,Logistic Regression,"{""C"": 26.107841275333, ""solver"": ""lbfgs""}",0.5475459247959302,0.021794928381530125,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181511560821905]",,,,,,,,0.33890554484899227,3.587,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082156,2026-07-09T08:21:59,logistic_regression,Logistic Regression,"{""C"": 3.574304e-06, ""solver"": ""liblinear""}",0.5482708583698792,0.02272411531015394,"[0.5723868426720822, 0.5408441259063665, 0.5753480711589414, 0.537662883564523, 0.5151123685474831]",,,,,,,,0.4192046543347909,3.29,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082200,2026-07-09T08:22:03,logistic_regression,Logistic Regression,"{""C"": 0.000485129095, ""solver"": ""lbfgs""}",0.5481851229773377,0.021783808043861992,"[0.5721757858571356, 0.5407439237839707, 0.5746551117913504, 0.5342829968440621, 0.5190677966101694]",,,,,,,,0.342299428088063,2.405,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082204,2026-07-09T08:22:08,logistic_regression,Logistic Regression,"{""C"": 16.088225139392, ""solver"": ""lbfgs""}",0.5475459247959302,0.021794928381530125,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181511560821905]",,,,,,,,0.3389655047362546,3.758,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
GB_20260709_081640,2026-07-09T08:22:08,gradient_boosting,Gradient Boosting,"{""n_estimators"": 80, ""learning_rate"": 0.05, ""max_depth"": 2, ""subsample"": 0.7}",0.546410662066622,0.019887148597353615,"[0.5747507603920243, 0.5353955463131445, 0.5657011057594464, 0.5303978901502121, 0.5258080077182827]",,,,,,,,0.41977794872080293,328.43,74ab309fcc94,,legacy,ok,auto GB search 3h ext (threshold-tuned)
LR_20260709_082209,2026-07-09T08:22:11,logistic_regression,Logistic Regression,"{""C"": 1.3187e-08, ""solver"": ""lbfgs""}",0.5482546756640864,0.022697044884073488,"[0.5723398800061535, 0.5408497930528632, 0.5753539569522874, 0.5375038151067704, 0.5152259332023575]",,,,,,,,0.4994915004325243,1.688,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082212,2026-07-09T08:22:14,logistic_regression,Logistic Regression,"{""C"": 2.9467051e-05, ""solver"": ""lbfgs""}",0.5487583176637651,0.021837298858142038,"[0.5723577569403123, 0.5408379267704818, 0.5751858907392614, 0.5371858185302573, 0.5182241953385127]",,,,,,,,0.3533135013416917,1.961,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082215,2026-07-09T08:22:19,logistic_regression,Logistic Regression,"{""C"": 304.161246863205, ""solver"": ""lbfgs""}",0.5475400154751888,0.021802900015117463,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181216094784837]",,,,,,,,0.33880300300982913,3.581,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082220,2026-07-09T08:22:24,logistic_regression,Logistic Regression,"{""C"": 697.516431896586, ""solver"": ""lbfgs""}",0.5475400154751888,0.021802900015117463,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181216094784837]",,,,,,,,0.33879821120504827,3.461,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082225,2026-07-09T08:22:28,logistic_regression,Logistic Regression,"{""C"": 0.000502199291, ""solver"": ""lbfgs""}",0.5481735957425644,0.02178029816733672,"[0.5721699177486513, 0.5407439237839707, 0.574621223889562, 0.5342918204779483, 0.5190410928126896]",,,,,,,,0.34230572049717434,2.474,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082229,2026-07-09T08:22:32,logistic_regression,Logistic Regression,"{""C"": 0.012094927072, ""solver"": ""lbfgs""}",0.5479652094284849,0.021307841474390642,"[0.5720434536374401, 0.5408741760717617, 0.5732399974849621, 0.5341902536137799, 0.5194781663344809]",,,,,,,,0.35484158861585036,3.664,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082233,2026-07-09T08:22:40,logistic_regression,Logistic Regression,"{""C"": 0.007453159674, ""solver"": ""liblinear""}",0.5481359816662958,0.021279641093936763,"[0.571990242797888, 0.5408685081946598, 0.5736905321426706, 0.5341819283889683, 0.5199486968072924]",,,,,,,,0.3550016486683105,6.438,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082241,2026-07-09T08:22:44,logistic_regression,Logistic Regression,"{""C"": 1.3301631e-05, ""solver"": ""liblinear""}",0.5481214991842751,0.022758289027416116,"[0.5723958226471614, 0.5408497930528632, 0.5752038349653787, 0.5370877385114359, 0.5150703067445361]",,,,,,,,0.3678374486046228,2.903,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082245,2026-07-09T08:22:47,logistic_regression,Logistic Regression,"{""C"": 6.4716e-08, ""solver"": ""liblinear""}",0.5482515049330698,0.02270165934904565,"[0.5723398800061535, 0.5408497930528632, 0.5753539569522874, 0.5375038151067704, 0.5152100795472746]",,,,,,,,0.4975338268534014,2.099,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082248,2026-07-09T08:22:49,logistic_regression,Logistic Regression,"{""C"": 1.266567e-06, ""solver"": ""lbfgs""}",0.5482474221337978,0.022718289350678607,"[0.5723516199501554, 0.5408441259063665, 0.5753539569522874, 0.5375345983434892, 0.5151528095166905]",,,,,,,,0.46171221700727577,1.667,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082250,2026-07-09T08:22:59,logistic_regression,Logistic Regression,"{""C"": 0.037863676284, ""solver"": ""liblinear""}",0.5478539615792379,0.02171307993550494,"[0.5719905667178151, 0.5408430628628922, 0.5738648209148146, 0.5339867934552788, 0.5185845639453887]",,,,,,,,0.3566525575979639,8.994,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082301,2026-07-09T08:23:15,logistic_regression,Logistic Regression,"{""C"": 0.173399887356, ""solver"": ""liblinear""}",0.5476848007068083,0.02178846759682999,"[0.5722474472500154, 0.5408583556044647, 0.5733326358738295, 0.533894170831391, 0.5180913939743405]",,,,,,,,0.34887995446638104,14.452,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082317,2026-07-09T08:23:21,logistic_regression,Logistic Regression,"{""C"": 0.063606922046, ""solver"": ""lbfgs""}",0.5476285962477828,0.021956735098319052,"[0.5721302042661625, 0.5408526871803471, 0.5738327111963798, 0.5331696678101334, 0.518157710785891]",,,,,,,,0.35108226587757374,4.184,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082322,2026-07-09T08:23:26,logistic_regression,Logistic Regression,"{""C"": 11.384668793565, ""solver"": ""lbfgs""}",0.5475459247959302,0.021794928381530125,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181511560821905]",,,,,,,,0.3390280137106045,3.832,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082328,2026-07-09T08:23:38,logistic_regression,Logistic Regression,"{""C"": 1212.983291216235, ""solver"": ""liblinear""}",0.5476887517755894,0.02178907805347874,"[0.5722488823264017, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180880558944216]",,,,,,,,0.329438496066905,10.4,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082339,2026-07-09T08:23:44,logistic_regression,Logistic Regression,"{""C"": 0.000144610641, ""solver"": ""liblinear""}",0.5482851357267744,0.021718298258545186,"[0.5722403429954663, 0.5408226355776788, 0.574724796318179, 0.5341753022452504, 0.5194626014972972]",,,,,,,,0.3506837644317754,5.051,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082346,2026-07-09T08:23:49,logistic_regression,Logistic Regression,"{""C"": 39.53632019404, ""solver"": ""lbfgs""}",0.5475459247959302,0.021794928381530125,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181511560821905]",,,,,,,,0.3388721916247589,3.554,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082350,2026-07-09T08:24:00,logistic_regression,Logistic Regression,"{""C"": 230.650123835036, ""solver"": ""liblinear""}",0.5476876026521331,0.021790639215278827,"[0.5722488823264017, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180823102771401]",,,,,,,,0.3294481700813708,10.033,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082402,2026-07-09T08:24:12,logistic_regression,Logistic Regression,"{""C"": 1056.281624406962, ""solver"": ""liblinear""}",0.5476887517755894,0.02178907805347874,"[0.5722488823264017, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180880558944216]",,,,,,,,0.32938027991148217,10.227,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082413,2026-07-09T08:24:16,logistic_regression,Logistic Regression,"{""C"": 0.001572155935, ""solver"": ""lbfgs""}",0.5479889815491781,0.021936427925343557,"[0.5721818163166911, 0.5408401705908857, 0.5743384238447723, 0.5344728975795051, 0.5181115994140365]",,,,,,,,0.33518263952460003,2.846,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082417,2026-07-09T08:24:24,logistic_regression,Logistic Regression,"{""C"": 0.000408097049, ""solver"": ""liblinear""}",0.5483299450578605,0.021525938926547254,"[0.5721816540859862, 0.5407439237839707, 0.5745119789344917, 0.5343163220080642, 0.5198958464767891]",,,,,,,,0.345543470769149,6.084,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082425,2026-07-09T08:24:28,logistic_regression,Logistic Regression,"{""C"": 0.025883098814, ""solver"": ""lbfgs""}",0.5479022095363213,0.021258573775916813,"[0.5719790239329096, 0.5408447751807987, 0.5730740181268882, 0.5341027195565564, 0.5195105108844539]",,,,,,,,0.3606997963303914,3.265,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082429,2026-07-09T08:24:39,logistic_regression,Logistic Regression,"{""C"": 200.853127358296, ""solver"": ""liblinear""}",0.5476887517755894,0.02178907805347874,"[0.5722488823264017, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180880558944216]",,,,,,,,0.3294497611574691,9.815,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082440,2026-07-09T08:24:44,logistic_regression,Logistic Regression,"{""C"": 3.5029226e-05, ""solver"": ""liblinear""}",0.548756881353801,0.021867285514434818,"[0.5723460133776519, 0.5408073440643864, 0.5752557682263664, 0.5372068780338848, 0.5181684030667155]",,,,,,,,0.34890960649647224,3.917,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082445,2026-07-09T08:24:48,logistic_regression,Logistic Regression,"{""C"": 2879.546891994564, ""solver"": ""lbfgs""}",0.5475400154751888,0.021802900015117463,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181216094784837]",,,,,,,,0.33879540567916056,3.026,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082449,2026-07-09T08:24:58,logistic_regression,Logistic Regression,"{""C"": 2109.381797313569, ""solver"": ""liblinear""}",0.5476864535541641,0.021792200472986405,"[0.5722488823264017, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180765647872954]",,,,,,,,0.3294371393721358,8.57,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082459,2026-07-09T08:25:01,logistic_regression,Logistic Regression,"{""C"": 0.004285880424, ""solver"": ""lbfgs""}",0.5480483149048493,0.021351465648975887,"[0.5719815914917274, 0.5408327919696557, 0.5735980698327815, 0.5342799801463131, 0.5195491410837688]",,,,,,,,0.3525011482426574,2.512,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082502,2026-07-09T08:25:03,logistic_regression,Logistic Regression,"{""C"": 3.28773e-07, ""solver"": ""lbfgs""}",0.5482410138693768,0.022714849591201486,"[0.5723398800061535, 0.5408441259063665, 0.5753539569522874, 0.5374997368808807, 0.5151673696011959]",,,,,,,,0.48816173422520137,1.317,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082504,2026-07-09T08:25:07,logistic_regression,Logistic Regression,"{""C"": 38.192445875651, ""solver"": ""lbfgs""}",0.5475459247959302,0.021794928381530125,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181511560821905]",,,,,,,,0.3388744842833556,2.818,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082508,2026-07-09T08:25:11,logistic_regression,Logistic Regression,"{""C"": 3085.756852716054, ""solver"": ""lbfgs""}",0.5475400154751888,0.021802900015117463,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181216094784837]",,,,,,,,0.3387953455968125,2.848,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082512,2026-07-09T08:25:15,logistic_regression,Logistic Regression,"{""C"": 1.084036248932, ""solver"": ""lbfgs""}",0.5475179479332374,0.021826036449245172,"[0.5722433070058468, 0.5408526871803471, 0.5731685586407136, 0.5331740307570891, 0.5181511560821905]",,,,,,,,0.33956246460701206,2.76,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082516,2026-07-09T08:25:18,logistic_regression,Logistic Regression,"{""C"": 0.003863525025, ""solver"": ""lbfgs""}",0.5482643959468035,0.02141707965781161,"[0.5719668502599475, 0.5408401705908857, 0.5742884733196963, 0.5343428997310463, 0.5198835858324419]",,,,,,,,0.3525376266902159,2.601,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082519,2026-07-09T08:25:21,logistic_regression,Logistic Regression,"{""C"": 9.412763e-06, ""solver"": ""lbfgs""}",0.5481879699486335,0.022782714302947597,"[0.5724369299586544, 0.5408441259063665, 0.5753539569522874, 0.5372021772775608, 0.5151026596482986]",,,,,,,,0.3771674950016385,1.548,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_082522,2026-07-09T08:25:25,logistic_regression,Logistic Regression,"{""C"": 2.164807451242, ""solver"": ""lbfgs""}",0.5475125129005391,0.021815904780810143,"[0.5722345314295093, 0.5408583556044647, 0.5731386463454261, 0.5331798750411049, 0.5181511560821905]",,,,,,,,0.3394055194059743,2.906,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
