run_id,timestamp,model_key,model_name,params_json,cv_f1_up_mean,cv_f1_up_std,cv_f1_up_folds_json,cv_precision_up_mean,cv_precision_up_std,cv_recall_up_mean,cv_recall_up_std,cv_precision_up_folds_json,cv_recall_up_folds_json,cv_fold_ranges_json,decision_threshold,oof_f1_up,oof_precision_up,oof_recall_up,oof_up_rate,oof_predicted_up_ratio,threshold_constraint_passed,train_seconds,dataset_fingerprint,content_fingerprint,policy_id,status,note
LR_20260720_005637_752855,2026-07-20T00:56:46,logistic_regression,Logistic Regression,"{""C"": 0.00021559633104, ""solver"": ""lbfgs""}",0.44336876706828177,0.042193214626106146,"[0.4845632249571546, 0.48636530494519903, 0.397315875613748, 0.4052306627570255]",0.4072628226105485,0.02544681224280615,0.5013240280234951,0.10940593393711692,"[0.3819078754184367, 0.44214816933638446, 0.3839924074659918, 0.4210028382213813]","[0.6626923468867828, 0.5404090432350542, 0.4115971515768057, 0.3905975703953374]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-18"", ""train_rows"": 78914, ""validation_rows"": 82539}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-11"", ""train_label_end_max"": ""2022-10-18"", ""validation_start"": ""2022-10-19"", ""validation_end"": ""2023-09-08"", ""train_rows"": 161487, ""validation_rows"": 81981}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-08-30"", ""train_label_end_max"": ""2023-09-08"", ""validation_start"": ""2023-09-11"", ""validation_end"": ""2024-07-30"", ""train_rows"": 243426, ""validation_rows"": 82741}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-23"", ""train_label_end_max"": ""2024-07-30"", ""validation_start"": ""2024-07-31"", ""validation_end"": ""2025-06-23"", ""train_rows"": 326201, ""validation_rows"": 82447}]",0.49,0.4495592089587801,0.40591116700867147,0.5037253049657042,0.3692206437211108,0.4581933104443932,True,8.597,9eabd4bf8d11,9cf8f4c431a9e89fea5b7379f196f9505b74cc80396a163d96d8d5191f2204d1,rolling_recent_cv_oof_threshold,ok,selected-random-100 seed=20260720 stage=focus index=68/100
LR_20260720_005646_351726,2026-07-20T00:56:57,logistic_regression,Logistic Regression,"{""C"": 0.000137253082064, ""solver"": ""liblinear""}",0.44498449076712804,0.04211572039251389,"[0.48493278841892756, 0.48914601412451464, 0.40052146989326165, 0.4053376906318083]",0.40699063877763286,0.025462951804948238,0.5061438494632965,0.11095714472842731,"[0.38027298878313415, 0.44245910140964595, 0.3855372549019608, 0.4196932100157907]","[0.6690784333706987, 0.5468476867497961, 0.4167175313665649, 0.391931746366126]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-18"", ""train_rows"": 78914, ""validation_rows"": 82539}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-11"", ""train_label_end_max"": ""2022-10-18"", ""validation_start"": ""2022-10-19"", ""validation_end"": ""2023-09-08"", ""train_rows"": 161487, ""validation_rows"": 81981}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-08-30"", ""train_label_end_max"": ""2023-09-08"", ""validation_start"": ""2023-09-11"", ""validation_end"": ""2024-07-30"", ""train_rows"": 243426, ""validation_rows"": 82741}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-23"", ""train_label_end_max"": ""2024-07-30"", ""validation_start"": ""2024-07-31"", ""validation_end"": ""2025-06-23"", ""train_rows"": 326201, ""validation_rows"": 82447}]",0.49,0.45126026229197563,0.40551567862101484,0.5086376144904916,0.3692206437211108,0.46311281497567547,True,11.615,9eabd4bf8d11,9cf8f4c431a9e89fea5b7379f196f9505b74cc80396a163d96d8d5191f2204d1,rolling_recent_cv_oof_threshold,ok,selected-random-100 seed=20260720 stage=focus index=69/100
LR_20260720_005657_968602,2026-07-20T00:57:07,logistic_regression,Logistic Regression,"{""C"": 2.57325016774e-05, ""solver"": ""liblinear""}",0.4148090352988017,0.04851890806876786,"[0.46563569325446297, 0.4608611255679181, 0.3632513559699829, 0.3694879664028428]",0.4159689975668786,0.02544886832035747,0.43159619263464144,0.11334560610426854,"[0.38194912857111774, 0.44553836111942124, 0.4016265505627208, 0.4347619500142545]","[0.596283841163083, 0.4772753758303228, 0.33157002373685995, 0.32125552980829997]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-18"", ""train_rows"": 78914, ""validation_rows"": 82539}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-11"", ""train_label_end_max"": ""2022-10-18"", ""validation_start"": ""2022-10-19"", ""validation_end"": ""2023-09-08"", ""train_rows"": 161487, ""validation_rows"": 81981}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-08-30"", ""train_label_end_max"": ""2023-09-08"", ""validation_start"": ""2023-09-11"", ""validation_end"": ""2024-07-30"", ""train_rows"": 243426, ""validation_rows"": 82741}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-23"", ""train_label_end_max"": ""2024-07-30"", ""validation_start"": ""2024-07-31"", ""validation_end"": ""2025-06-23"", ""train_rows"": 326201, ""validation_rows"": 82447}]",0.5,0.42315743131015987,0.4126131751482985,0.4342547336427486,0.3692206437211108,0.388586264209543,True,9.899,9eabd4bf8d11,9cf8f4c431a9e89fea5b7379f196f9505b74cc80396a163d96d8d5191f2204d1,rolling_recent_cv_oof_threshold,ok,selected-random-100 seed=20260720 stage=focus index=70/100
LR_20260720_005707_871319,2026-07-20T00:57:17,logistic_regression,Logistic Regression,"{""C"": 2.68012167507e-05, ""solver"": ""liblinear""}",0.45734299469177625,0.04198718370414,"[0.4906833744817627, 0.5070380465220475, 0.4192218822206957, 0.41242867554259915]",0.4055152600109022,0.02668543053245333,0.5429151236099453,0.12088249502701466,"[0.37333640503996174, 0.44258555133079847, 0.3884613158960708, 0.4176777677767777]","[0.7156153401949794, 0.5934623004311852, 0.45527297388945404, 0.4073098799241626]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-18"", ""train_rows"": 78914, ""validation_rows"": 82539}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-11"", ""train_label_end_max"": ""2022-10-18"", ""validation_start"": ""2022-10-19"", ""validation_end"": ""2023-09-08"", ""train_rows"": 161487, ""validation_rows"": 81981}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-08-30"", ""train_label_end_max"": ""2023-09-08"", ""validation_start"": ""2023-09-11"", ""validation_end"": ""2024-07-30"", ""train_rows"": 243426, ""validation_rows"": 82741}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-23"", ""train_label_end_max"": ""2024-07-30"", ""validation_start"": ""2024-07-31"", ""validation_end"": ""2025-06-23"", ""train_rows"": 326201, ""validation_rows"": 82447}]",0.49,0.4639299749411921,0.40332299700833174,0.5459728097917608,0.3692206437211108,0.4998089218338651,True,9.856,9eabd4bf8d11,9cf8f4c431a9e89fea5b7379f196f9505b74cc80396a163d96d8d5191f2204d1,rolling_recent_cv_oof_threshold,ok,selected-random-100 seed=20260720 stage=focus index=71/100
LR_20260720_005717_734517,2026-07-20T00:57:26,logistic_regression,Logistic Regression,"{""C"": 0.00022159762779, ""solver"": ""lbfgs""}",0.4434204220047145,0.04221014602711649,"[0.4845631080023357, 0.48648719528985984, 0.3972107184364309, 0.4054206662902315]",0.4073804017981718,0.02553134341842,0.5012560971106812,0.10930763690708023,"[0.38199804113614105, 0.44233016190953095, 0.3839435460903136, 0.4212498580567016]","[0.6624205985257652, 0.5404381773686051, 0.4114276025771448, 0.3907380099712099]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-18"", ""train_rows"": 78914, ""validation_rows"": 82539}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-11"", ""train_label_end_max"": ""2022-10-18"", ""validation_start"": ""2022-10-19"", ""validation_end"": ""2023-09-08"", ""train_rows"": 161487, ""validation_rows"": 81981}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-08-30"", ""train_label_end_max"": ""2023-09-08"", ""validation_start"": ""2023-09-11"", ""validation_end"": ""2024-07-30"", ""train_rows"": 243426, ""validation_rows"": 82741}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-23"", ""train_label_end_max"": ""2024-07-30"", ""validation_start"": ""2024-07-31"", ""validation_end"": ""2025-06-23"", ""train_rows"": 326201, ""validation_rows"": 82447}]",0.49,0.4496043880297131,0.40602753514737727,0.5036595884503224,0.3692206437211108,0.4580022322782583,True,9.068,9eabd4bf8d11,9cf8f4c431a9e89fea5b7379f196f9505b74cc80396a163d96d8d5191f2204d1,rolling_recent_cv_oof_threshold,ok,selected-random-100 seed=20260720 stage=focus index=72/100
LR_20260720_005726_804293,2026-07-20T00:57:36,logistic_regression,Logistic Regression,"{""C"": 2.76658449718e-05, ""solver"": ""liblinear""}",0.4569722774907097,0.0421947849690854,"[0.4908441997713966, 0.506624786548505, 0.41843150749210123, 0.411988616150836]",0.40558186276590447,0.026607168153827243,0.5417610721646847,0.12094093136999716,"[0.3737544183733281, 0.4427186580982464, 0.38834049471606086, 0.41751387987598243]","[0.7147661265667992, 0.5920929961542943, 0.453577483892845, 0.40660768204480024]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-18"", ""train_rows"": 78914, ""validation_rows"": 82539}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-11"", ""train_label_end_max"": ""2022-10-18"", ""validation_start"": ""2022-10-19"", ""validation_end"": ""2023-09-08"", ""train_rows"": 161487, ""validation_rows"": 81981}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-08-30"", ""train_label_end_max"": ""2023-09-08"", ""validation_start"": ""2023-09-11"", ""validation_end"": ""2024-07-30"", ""train_rows"": 243426, ""validation_rows"": 82741}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-23"", ""train_label_end_max"": ""2024-07-30"", ""validation_start"": ""2024-07-31"", ""validation_end"": ""2025-06-23"", ""train_rows"": 326201, ""validation_rows"": 82447}]",0.49,0.4635940738358946,0.40345284878274307,0.5448063416437343,0.3692206437211108,0.4985805621944266,True,10.002,9eabd4bf8d11,9cf8f4c431a9e89fea5b7379f196f9505b74cc80396a163d96d8d5191f2204d1,rolling_recent_cv_oof_threshold,ok,selected-random-100 seed=20260720 stage=focus index=73/100
LR_20260720_005736_809544,2026-07-20T00:57:45,logistic_regression,Logistic Regression,"{""C"": 0.000861835035632, ""solver"": ""lbfgs""}",0.44133207420412046,0.043388736255160626,"[0.48448645242596095, 0.4845557558927655, 0.39226264885847756, 0.40402343963927784]",0.40717918576069906,0.0253418109065255,0.49553504500393575,0.1074813968042002,"[0.3851255234317084, 0.4418973091048753, 0.3808854532677442, 0.42080845723846827]","[0.652943374435273, 0.5363302645379326, 0.4043404543913191, 0.3885260866512183]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-18"", ""train_rows"": 78914, ""validation_rows"": 82539}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-11"", ""train_label_end_max"": ""2022-10-18"", ""validation_start"": ""2022-10-19"", ""validation_end"": ""2023-09-08"", ""train_rows"": 161487, ""validation_rows"": 81981}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-08-30"", ""train_label_end_max"": ""2023-09-08"", ""validation_start"": ""2023-09-11"", ""validation_end"": ""2024-07-30"", ""train_rows"": 243426, ""validation_rows"": 82741}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-23"", ""train_label_end_max"": ""2024-07-30"", ""validation_start"": ""2024-07-31"", ""validation_end"": ""2025-06-23"", ""train_rows"": 326201, ""validation_rows"": 82447}]",0.49,0.4475393860646419,0.4063805112185181,0.49797510986979915,0.3692206437211108,0.4524397345529984,True,9.107,9eabd4bf8d11,9cf8f4c431a9e89fea5b7379f196f9505b74cc80396a163d96d8d5191f2204d1,rolling_recent_cv_oof_threshold,ok,selected-random-100 seed=20260720 stage=focus index=74/100
LR_20260720_005745_919203,2026-07-20T00:57:56,logistic_regression,Logistic Regression,"{""C"": 0.00125698242681, ""solver"": ""lbfgs""}",0.44117613691488067,0.04384666916100005,"[0.48530209897890925, 0.4842393666767654, 0.3909633193817355, 0.40419976262211266]",0.4073572121347985,0.025340445922552544,0.4948570129759434,0.1078655299802318,"[0.38612171118698535, 0.4419253239727839, 0.38027311193742785, 0.42110870144199675]","[0.6530452800706545, 0.5355145087985084, 0.40227195659545606, 0.38859630643915455]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-18"", ""train_rows"": 78914, ""validation_rows"": 82539}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-11"", ""train_label_end_max"": ""2022-10-18"", ""validation_start"": ""2022-10-19"", ""validation_end"": ""2023-09-08"", ""train_rows"": 161487, ""validation_rows"": 81981}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-08-30"", ""train_label_end_max"": ""2023-09-08"", ""validation_start"": ""2023-09-11"", ""validation_end"": ""2024-07-30"", ""train_rows"": 243426, ""validation_rows"": 82741}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-23"", ""train_label_end_max"": ""2024-07-30"", ""validation_start"": ""2024-07-31"", ""validation_end"": ""2025-06-23"", ""train_rows"": 326201, ""validation_rows"": 82447}]",0.49,0.4474328983691615,0.40666523357203316,0.49728508645829056,0.3692206437211108,0.45149647566938017,True,10.213,9eabd4bf8d11,9cf8f4c431a9e89fea5b7379f196f9505b74cc80396a163d96d8d5191f2204d1,rolling_recent_cv_oof_threshold,ok,selected-random-100 seed=20260720 stage=focus index=75/100
LR_20260720_005756_134834,2026-07-20T00:58:04,logistic_regression,Logistic Regression,"{""C"": 0.000139697787061, ""solver"": ""lbfgs""}",0.4445996563359873,0.04203223609198814,"[0.48479319484682243, 0.488369664534656, 0.40031975985382406, 0.40491600610864664]",0.40712526303900465,0.025363154467353786,0.5049812213060614,0.11073355010831469,"[0.38048610573573804, 0.4423922811332356, 0.3857448280198705, 0.4198778372671744]","[0.6678895342912463, 0.5450122363360914, 0.4160393353679213, 0.39098377922898675]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-18"", ""train_rows"": 78914, ""validation_rows"": 82539}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-11"", ""train_label_end_max"": ""2022-10-18"", ""validation_start"": ""2022-10-19"", ""validation_end"": ""2023-09-08"", ""train_rows"": 161487, ""validation_rows"": 81981}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-08-30"", ""train_label_end_max"": ""2023-09-08"", ""validation_start"": ""2023-09-11"", ""validation_end"": ""2024-07-30"", ""train_rows"": 243426, ""validation_rows"": 82741}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-23"", ""train_label_end_max"": ""2024-07-30"", ""validation_start"": ""2024-07-31"", ""validation_end"": ""2025-06-23"", ""train_rows"": 326201, ""validation_rows"": 82447}]",0.49,0.4508639722653043,0.40563398778646004,0.507446502649197,0.3692206437211108,0.46189355429652906,True,8.725,9eabd4bf8d11,9cf8f4c431a9e89fea5b7379f196f9505b74cc80396a163d96d8d5191f2204d1,rolling_recent_cv_oof_threshold,ok,selected-random-100 seed=20260720 stage=focus index=76/100
LR_20260720_005804_865849,2026-07-20T00:58:13,logistic_regression,Logistic Regression,"{""C"": 0.000125958198273, ""solver"": ""lbfgs""}",0.4448127277956451,0.0419535760664195,"[0.484492833856185, 0.4889085837916743, 0.40044998043563323, 0.40539951309908795]",0.40696009706287195,0.025572624951810632,0.505870442737361,0.11095381594348225,"[0.37979786290167034, 0.4423376255836989, 0.38563712868178107, 0.42006777108433735]","[0.6688746220999354, 0.5464398088800839, 0.41644625296710747, 0.3917210870023172]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-18"", ""train_rows"": 78914, ""validation_rows"": 82539}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-11"", ""train_label_end_max"": ""2022-10-18"", ""validation_start"": ""2022-10-19"", ""validation_end"": ""2023-09-08"", ""train_rows"": 161487, ""validation_rows"": 81981}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-08-30"", ""train_label_end_max"": ""2023-09-08"", ""validation_start"": ""2023-09-11"", ""validation_end"": ""2024-07-30"", ""train_rows"": 243426, ""validation_rows"": 82741}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-23"", ""train_label_end_max"": ""2024-07-30"", ""validation_start"": ""2024-07-31"", ""validation_end"": ""2025-06-23"", ""train_rows"": 326201, ""validation_rows"": 82447}]",0.49,0.4510749337619219,0.40539389731025716,0.5083583193001191,0.3692206437211108,0.4629975614786417,True,8.77,9eabd4bf8d11,9cf8f4c431a9e89fea5b7379f196f9505b74cc80396a163d96d8d5191f2204d1,rolling_recent_cv_oof_threshold,ok,selected-random-100 seed=20260720 stage=focus index=77/100
LR_20260720_005813_638580,2026-07-20T00:58:28,logistic_regression,Logistic Regression,"{""C"": 0.000888005036885, ""solver"": ""liblinear""}",0.44132706093149576,0.043324598654424645,"[0.48465755150904166, 0.4842238281404257, 0.3921781461745938, 0.4042487179019218]",0.40714792482728185,0.02528445147082983,0.495556965371432,0.1074656551633314,"[0.3852472153217405, 0.441661664065314, 0.3807562112793, 0.420926608642773]","[0.6532151227962907, 0.5358641184011188, 0.40430654459138693, 0.3888420756969314]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-18"", ""train_rows"": 78914, ""validation_rows"": 82539}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-11"", ""train_label_end_max"": ""2022-10-18"", ""validation_start"": ""2022-10-19"", ""validation_end"": ""2023-09-08"", ""train_rows"": 161487, ""validation_rows"": 81981}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-08-30"", ""train_label_end_max"": ""2023-09-08"", ""validation_start"": ""2023-09-11"", ""validation_end"": ""2024-07-30"", ""train_rows"": 243426, ""validation_rows"": 82741}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-23"", ""train_label_end_max"": ""2024-07-30"", ""validation_start"": ""2024-07-31"", ""validation_end"": ""2025-06-23"", ""train_rows"": 326201, ""validation_rows"": 82447}]",0.49,0.4475179111253834,0.40634509940611047,0.49797510986979915,0.3692206437211108,0.452479163380931,True,14.475,9eabd4bf8d11,9cf8f4c431a9e89fea5b7379f196f9505b74cc80396a163d96d8d5191f2204d1,rolling_recent_cv_oof_threshold,ok,selected-random-100 seed=20260720 stage=focus index=78/100
LR_20260720_005828_119613,2026-07-20T00:58:37,logistic_regression,Logistic Regression,"{""C"": 2.43797021429e-05, ""solver"": ""liblinear""}",0.4149036278124417,0.04855908976268963,"[0.46553531386415803, 0.4612573613121759, 0.36352831940575675, 0.36929351666767624]",0.4159781788457814,0.025393902599442842,0.4317403216693803,0.1132579158456782,"[0.3819674272774778, 0.4455940257976918, 0.4018062397372742, 0.4345450225706819]","[0.5959101871666836, 0.47806199743619626, 0.33190912173618176, 0.32107998033845936]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-18"", ""train_rows"": 78914, ""validation_rows"": 82539}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-11"", ""train_label_end_max"": ""2022-10-18"", ""validation_start"": ""2022-10-19"", ""validation_end"": ""2023-09-08"", ""train_rows"": 161487, ""validation_rows"": 81981}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-08-30"", ""train_label_end_max"": ""2023-09-08"", ""validation_start"": ""2023-09-11"", ""validation_end"": ""2024-07-30"", ""train_rows"": 243426, ""validation_rows"": 82741}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-23"", ""train_label_end_max"": ""2024-07-30"", ""validation_start"": ""2024-07-31"", ""validation_end"": ""2025-06-23"", ""train_rows"": 326201, ""validation_rows"": 82447}]",0.5,0.42326115577467155,0.4126546918647295,0.4344272394956257,0.3692206437211108,0.38870151770657674,True,9.074,9eabd4bf8d11,9cf8f4c431a9e89fea5b7379f196f9505b74cc80396a163d96d8d5191f2204d1,rolling_recent_cv_oof_threshold,ok,selected-random-100 seed=20260720 stage=focus index=79/100
LR_20260720_005837_197882,2026-07-20T00:58:46,logistic_regression,Logistic Regression,"{""C"": 0.000617046972391, ""solver"": ""lbfgs""}",0.44155301352579657,0.04304386127276626,"[0.4845048465571215, 0.48434683054572253, 0.3932595342114772, 0.404100842788865]",0.40703783987999537,0.025234932107729386,0.49638516654296067,0.10761947093373493,"[0.38459542533232205, 0.4416684666522668, 0.3813224614600586, 0.42056500607533415]","[0.654539896056252, 0.5361554597366275, 0.40596812478806377, 0.3888771855908995]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-18"", ""train_rows"": 78914, ""validation_rows"": 82539}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-11"", ""train_label_end_max"": ""2022-10-18"", ""validation_start"": ""2022-10-19"", ""validation_end"": ""2023-09-08"", ""train_rows"": 161487, ""validation_rows"": 81981}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-08-30"", ""train_label_end_max"": ""2023-09-08"", ""validation_start"": ""2023-09-11"", ""validation_end"": ""2024-07-30"", ""train_rows"": 243426, ""validation_rows"": 82741}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-23"", ""train_label_end_max"": ""2024-07-30"", ""validation_start"": ""2024-07-31"", ""validation_end"": ""2025-06-23"", ""train_rows"": 326201, ""validation_rows"": 82447}]",0.49,0.4477281776755298,0.40615112942388343,0.4987883517476486,0.3692206437211108,0.45343455421160545,True,9.08,9eabd4bf8d11,9cf8f4c431a9e89fea5b7379f196f9505b74cc80396a163d96d8d5191f2204d1,rolling_recent_cv_oof_threshold,ok,selected-random-100 seed=20260720 stage=focus index=80/100
LR_20260720_005846_281198,2026-07-20T00:58:54,logistic_regression,Logistic Regression,"{""C"": 0.000214562133864, ""solver"": ""lbfgs""}",0.4433528431794519,0.04222145532010244,"[0.48463248351484595, 0.48631995699996067, 0.3972504091653028, 0.40520852303769805]",0.4072314241630268,0.025425654715021243,0.5013337581352684,0.10946734866591534,"[0.3819487942373943, 0.44209271838874986, 0.3839291363492566, 0.42095504767670655]","[0.6628282210672917, 0.5403799091015034, 0.41152933197694136, 0.3905975703953374]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-18"", ""train_rows"": 78914, ""validation_rows"": 82539}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-11"", ""train_label_end_max"": ""2022-10-18"", ""validation_start"": ""2022-10-19"", ""validation_end"": ""2023-09-08"", ""train_rows"": 161487, ""validation_rows"": 81981}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-08-30"", ""train_label_end_max"": ""2023-09-08"", ""validation_start"": ""2023-09-11"", ""validation_end"": ""2024-07-30"", ""train_rows"": 243426, ""validation_rows"": 82741}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-23"", ""train_label_end_max"": ""2024-07-30"", ""validation_start"": ""2024-07-31"", ""validation_end"": ""2025-06-23"", ""train_rows"": 326201, ""validation_rows"": 82447}]",0.49,0.4495484135827811,0.405888232140375,0.5037335195301269,0.3692206437211108,0.45822667329879774,True,8.272,9eabd4bf8d11,9cf8f4c431a9e89fea5b7379f196f9505b74cc80396a163d96d8d5191f2204d1,rolling_recent_cv_oof_threshold,ok,selected-random-100 seed=20260720 stage=focus index=81/100
LR_20260720_005854_555672,2026-07-20T00:59:02,logistic_regression,Logistic Regression,"{""C"": 0.000133042181812, ""solver"": ""lbfgs""}",0.4447398763793108,0.042155608437363656,"[0.48479921162847994, 0.48887439676535804, 0.40024791231732776, 0.40503798480607756]",0.4070812091737872,0.02550030233942874,0.5054346553861799,0.11095327016270583,"[0.38031734987727334, 0.44256836537099137, 0.38558230155238515, 0.41985681989449886]","[0.6684330310132817, 0.5460027968768209, 0.4160732451678535, 0.39122954848676356]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-18"", ""train_rows"": 78914, ""validation_rows"": 82539}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-11"", ""train_label_end_max"": ""2022-10-18"", ""validation_start"": ""2022-10-19"", ""validation_end"": ""2023-09-08"", ""train_rows"": 161487, ""validation_rows"": 81981}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-08-30"", ""train_label_end_max"": ""2023-09-08"", ""validation_start"": ""2023-09-11"", ""validation_end"": ""2024-07-30"", ""train_rows"": 243426, ""validation_rows"": 82741}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-23"", ""train_label_end_max"": ""2024-07-30"", ""validation_start"": ""2024-07-31"", ""validation_end"": ""2025-06-23"", ""train_rows"": 326201, ""validation_rows"": 82447}]",0.49,0.4510255886557932,0.4055913781002171,0.5079229473857149,0.3692206437211108,0.4623757991920123,True,8.272,9eabd4bf8d11,9cf8f4c431a9e89fea5b7379f196f9505b74cc80396a163d96d8d5191f2204d1,rolling_recent_cv_oof_threshold,ok,selected-random-100 seed=20260720 stage=focus index=82/100
